quarter_id,class_id,module_name,programme_name,campus_id,professor_id,group_ids,student_count,day,start_time,duration_hours,room_id,capacity,room_campus_id
Q2,C0608,International Finance,MSc Economics,BER01,PROF248,"['G054', 'G055']",79,Wednesday,13:30,3.0,R002,80,BER01
Q2,C0053,Programming Fundamentals: Applications,BSc Data Science,BER03,PROF079,"['G006', 'G005']",78,Monday,14:00,2.5,R016,100,BER02
Q2,C0053,Programming Fundamentals: Applications,BSc Data Science,BER03,PROF079,"['G006', 'G005']",78,Tuesday,14:00,2.5,R029,230,BER03
Q2,C0202,Data Structures,BSc Cybersecurity,BER03,PROF165,"['G018', 'G019']",77,Thursday,14:00,2.0,R029,230,BER03
Q2,C0202,Data Structures,BSc Cybersecurity,BER03,PROF165,"['G018', 'G019']",77,Friday,14:00,2.0,R029,230,BER03
Q2,C1140,Health Psychology,BA Social Sciences,BER01,PROF129,"['G100', 'G101']",77,Thursday,09:00,2.0,R002,80,BER01
Q2,C1140,Health Psychology,BA Social Sciences,BER01,PROF129,"['G100', 'G101']",77,Friday,09:00,2.0,R002,80,BER01
Q2,C0656,Banking Fundamentals: Applications,MSc Financial Analytics,BER04,PROF098,"['G059', 'G058']",75,Monday,09:00,3.0,R044,125,BER04
Q2,C0993,Interaction Design: Applications,BA UX and Interaction Design,BER04,PROF221,"['G088', 'G087']",74,Tuesday,09:00,2.5,R044,125,BER04
Q2,C0141,Big Data Engineering: Applications,BSc Artificial Intelligence,BER03,PROF228,['G013'],51,Wednesday,09:00,2.5,R027,60,BER03
Q2,C0247,Statistical Computing: Applications,MSc Computer Science,BER03,PROF022,['G023'],51,Thursday,11:00,3.0,R027,60,BER03
Q2,C0310,Entrepreneurship: Advanced Methods,BSc Business Administration,BER01,PROF123,['G028'],51,Friday,12:00,2.0,R008,60,BER01
Q2,C1055,Media Psychology,MA Digital Media and Innovation,BER04,PROF252,['G093'],51,Tuesday,14:00,3.0,R042,70,BER04
Q2,C1161,Applied Statistics,BA Social Sciences,BER01,PROF043,['G103'],51,Wednesday,11:30,2.0,R008,60,BER01
Q2,C1326,Biostatistics: Applications,BSc Health Management,POT01,PROF211,['G117'],51,Monday,14:00,2.5,R047,105,POT01
Q2,C0497,Statistics for Economics: Applications,BSc Economics,BER01,PROF155,['G045'],50,Friday,14:00,2.0,R008,60,BER01
Q2,C0021,Digital Forensics: Applications,BSc Computer Science,BER03,PROF121,['G003'],49,Wednesday,13:30,2.0,R027,60,BER03
Q2,C0181,Computer Networks,BSc Cybersecurity,BER03,PROF074,['G017'],49,Thursday,14:00,2.0,R027,60,BER03
Q2,C0181,Computer Networks,BSc Cybersecurity,BER03,PROF074,['G017'],49,Monday,12:00,2.0,R027,60,BER03
Q2,C0380,Entrepreneurship,BSc International Business,BER01,PROF204,['G034'],49,Tuesday,09:00,2.5,R008,60,BER01
Q2,C0380,Entrepreneurship,BSc International Business,BER01,PROF204,['G034'],49,Friday,09:00,2.5,R008,60,BER01
Q2,C0594,Microeconomics: Applications,BSc Banking and Finance,BER01,PROF146,['G053'],49,Wednesday,09:00,2.0,R008,60,BER01
Q2,C0719,Control Engineering: Applications,BEng Software Systems,BER02,PROF137,['G064'],49,Thursday,11:00,2.5,R021,50,BER02
Q2,C0834,Engineering Optimisation: Applications,BEng Engineering Management,POT01,PROF124,['G074'],49,Monday,09:00,2.0,R045,55,POT01
Q2,C0871,Engineering Economics,MEng Digital Engineering,POT01,PROF278,['G077'],49,Tuesday,14:00,3.0,R045,55,POT01
Q2,C0894,Project Engineering: Advanced Methods,MEng Engineering Management,POT01,PROF244,['G079'],49,Friday,14:00,3.0,R045,55,POT01
Q2,C1008,Portfolio Development: Applications,BA Digital Communication,BER04,PROF148,['G089'],49,Wednesday,11:30,2.0,R042,70,BER04
Q2,C1089,Social Psychology,BSc Psychology,BER01,PROF200,['G096'],49,Thursday,14:00,2.5,R008,60,BER01
Q2,C1234,Commercial Transactions,LLB Law,BER01,PROF178,['G109'],49,Monday,12:00,2.0,R002,80,BER01
Q2,C1306,Medical Ethics,BSc Health Management,POT01,PROF096,['G115'],49,Wednesday,13:30,2.0,R045,55,POT01
Q2,C0176,Cybersecurity Fundamentals: Applications,BSc Cybersecurity,BER03,PROF292,['G016'],48,Tuesday,12:00,2.0,R027,60,BER03
Q2,C0741,Software Systems: Advanced Methods,BEng Software Systems,BER02,PROF003,['G066'],48,Friday,09:00,2.5,R021,50,BER02
Q2,C1123,Human Behaviour: Advanced Methods,BA Social Sciences,BER01,PROF018,['G099'],48,Monday,14:00,2.5,R008,60,BER01
Q2,C0535,Data Analysis for Finance,BSc Economics,BER01,PROF068,['G048'],47,Thursday,09:00,2.0,R008,60,BER01
Q2,C0574,Behavioural Economics,BSc Banking and Finance,BER01,PROF050,['G052'],47,Wednesday,09:00,2.0,R002,80,BER01
Q2,C0759,Software Systems: Advanced Methods,BEng Industrial Engineering,BER02,PROF214,['G067'],47,Tuesday,09:00,2.5,R021,50,BER02
Q2,C0928,Graphic Design,BA Digital Media,BER04,PROF152,['G082'],47,Thursday,09:00,2.0,R042,70,BER04
Q2,C0928,Graphic Design,BA Digital Media,BER04,PROF152,['G082'],47,Friday,12:00,2.0,R042,70,BER04
Q2,C0324,International Business: Applications,BSc Business Administration,BER01,PROF289,['G029'],46,Monday,09:00,2.0,R008,60,BER01
Q2,C0471,International Business,MSc Management,BER01,PROF272,['G042'],46,Wednesday,13:30,3.0,R008,60,BER01
Q2,C0516,Financial Analytics,BSc Economics,BER01,PROF254,['G047'],46,Tuesday,12:00,2.0,R008,60,BER01
Q2,C0577,Economic Policy: Applications,BSc Banking and Finance,BER01,PROF167,['G051'],46,Thursday,11:00,2.0,R008,60,BER01
Q2,C0724,Operations Research: Advanced Methods,BEng Software Systems,BER02,PROF092,['G065'],46,Friday,12:00,2.0,R021,50,BER02
Q2,C0943,Media Production: Advanced Methods,BA Digital Media,BER04,PROF002,['G084'],45,Monday,14:00,2.5,R042,70,BER04
Q2,C1246,Data Protection Law,LLM Business and Technology Law,BER01,PROF162,['G110'],45,Tuesday,14:00,3.0,R001,45,BER01
Q2,C0018,Advanced Databases,BSc Computer Science,BER03,PROF116,['G002'],44,Wednesday,09:00,2.5,R034,45,BER03
Q2,C0018,Advanced Databases,BSc Computer Science,BER03,PROF116,['G002'],44,Thursday,14:00,2.5,R034,45,BER03
Q2,C0224,Database Systems: Advanced Methods,MSc Computer Science,BER03,PROF247,['G020'],44,Friday,14:00,3.0,R034,45,BER03
Q2,C0883,Systems Engineering,MEng Engineering Management,POT01,PROF102,['G078'],44,Monday,09:00,3.0,R046,55,POT01
Q2,C1210,Corporate Governance,LLB Law,BER01,PROF239,['G107'],44,Wednesday,13:30,2.5,R001,45,BER01
Q2,C0075,Web Application Development: Applications,BSc Data Science,BER03,PROF242,['G008'],43,Thursday,11:00,2.5,R034,45,BER03
Q2,C0550,Banking Fundamentals,BSc Banking and Finance,BER01,PROF198,['G049'],43,Tuesday,09:00,2.5,R001,45,BER01
Q2,C0631,Applied Econometrics,MSc Economics,BER01,PROF259,['G056'],43,Friday,09:00,3.0,R001,45,BER01
Q2,C0946,Portfolio Development,BA Digital Media,BER04,PROF227,['G083'],43,Monday,12:00,2.0,R021,50,BER02
Q2,C0636,Macroeconomics: Advanced Methods,MSc Economics,BER01,PROF039,['G057'],42,Wednesday,13:30,3.0,R009,135,BER01
Q2,C0790,Energy Systems: Applications,BEng Industrial Engineering,BER02,PROF111,['G070'],42,Thursday,09:00,2.0,R021,50,BER02
Q2,C0810,Industrial Systems: Applications,BEng Engineering Management,POT01,PROF172,['G072'],42,Tuesday,12:00,2.0,R045,55,POT01
Q2,C1066,Web Design,MA Digital Media and Innovation,BER04,PROF055,['G094'],42,Monday,14:00,3.0,R021,50,BER02
Q2,C1311,Innovation in Healthcare: Applications,BSc Health Management,POT01,PROF168,['G116'],42,Friday,12:00,2.0,R045,55,POT01
Q2,C0094,Secure Software Engineering: Applications,BSc Data Science,BER03,PROF053,['G009'],41,Thursday,14:00,2.0,R025,70,BER03
Q2,C0227,Operating Systems,MSc Computer Science,BER03,PROF202,['G021'],41,Tuesday,14:00,3.0,R034,45,BER03
Q2,C0676,Corporate Finance: Applications,MSc Financial Analytics,BER04,PROF264,['G060'],41,Wednesday,13:30,3.0,R042,70,BER04
Q2,C0824,Software Systems,BEng Engineering Management,POT01,PROF089,['G073'],41,Friday,14:00,2.0,R046,55,POT01
Q2,C1360,Public Health: Advanced Methods,MSc Health Informatics,POT01,PROF110,['G120'],41,Monday,09:00,3.0,R016,100,BER02
Q2,C0039,Natural Language Processing: Applications,BSc Computer Science,BER03,PROF052,['G004'],40,Thursday,09:00,2.0,R033,40,BER03
Q2,C0338,Organisational Behaviour: Advanced Methods,BSc International Business,BER01,PROF293,['G031'],40,Friday,09:00,2.0,R007,40,BER01
Q2,C0402,International Business: Advanced Methods,BSc Marketing and Management,BER04,PROF122,['G037'],40,Tuesday,09:00,2.5,R038,40,BER04
Q2,C0362,Leadership,BSc International Business,BER01,PROF136,['G033'],39,Wednesday,11:30,2.0,R007,40,BER01
Q2,C0385,Operations Management: Applications,BSc International Business,BER01,PROF069,['G035'],39,Thursday,11:00,2.0,R007,40,BER01
Q2,C0496,Statistics for Economics: Applications,BSc Economics,BER01,PROF222,['G044'],39,Monday,12:00,2.0,R007,40,BER01
Q2,C0515,Financial Analytics,BSc Economics,BER01,PROF027,['G046'],39,Friday,12:00,2.0,R007,40,BER01
Q2,C1340,Clinical Data Management,MSc Health Informatics,POT01,PROF177,['G119'],39,Tuesday,14:00,3.0,R049,40,POT01
Q2,C0121,Artificial Intelligence: Applications,BSc Artificial Intelligence,BER03,PROF101,['G012'],37,Wednesday,11:30,2.0,R033,40,BER03
Q2,C0299,Leadership: Advanced Methods,BSc Business Administration,BER01,PROF176,['G027'],37,Thursday,14:00,2.0,R007,40,BER01
Q2,C0553,Data Analysis for Finance,BSc Banking and Finance,BER01,PROF159,['G050'],37,Monday,14:00,2.5,R007,40,BER01
Q2,C0553,Data Analysis for Finance,BSc Banking and Finance,BER01,PROF159,['G050'],37,Friday,14:00,2.5,R007,40,BER01
Q2,C0004,Big Data Engineering,BSc Computer Science,BER03,PROF288,['G001'],36,Wednesday,09:00,2.0,R033,40,BER03
Q2,C0074,Web Application Development: Applications,BSc Data Science,BER03,PROF243,['G007'],36,Thursday,11:00,2.5,R033,40,BER03
Q2,C0457,Operations Management: Advanced Methods,MSc Management,BER01,PROF236,['G041'],36,Tuesday,09:00,3.0,R007,40,BER01
Q2,C0756,Engineering Design: Applications,BEng Industrial Engineering,BER02,PROF208,['G068'],36,Monday,12:00,2.0,R018,40,BER02
Q2,C0337,Organisational Behaviour: Advanced Methods,BSc International Business,BER01,PROF024,['G030'],35,Friday,09:00,2.0,R006,35,BER01
Q2,C0474,Supply Chain Management,MSc Management,BER01,PROF031,['G043'],35,Wednesday,13:30,3.0,R006,35,BER01
Q2,C1222,Legal Research,LLB Law,BER01,PROF192,['G108'],35,Thursday,09:00,2.0,R006,35,BER01
Q2,C0108,Computer Networks: Advanced Methods,BSc Artificial Intelligence,BER03,PROF085,['G010'],34,Monday,09:00,2.5,R048,35,POT01
Q2,C0122,Data Structures: Advanced Methods,BSc Artificial Intelligence,BER03,PROF267,['G011'],34,Friday,14:00,2.5,R033,40,BER03
Q2,C0445,Project Management,BSc Marketing and Management,BER04,PROF268,['G040'],34,Tuesday,12:00,2.0,R039,35,BER04
Q2,C0775,Project Engineering: Applications,BEng Industrial Engineering,BER02,PROF300,['G069'],34,Thursday,14:00,2.0,R018,40,BER02
Q2,C1077,Organisational Psychology: Advanced Methods,BSc Psychology,BER01,PROF035,['G095'],34,Wednesday,11:30,2.0,R006,35,BER01
Q2,C0405,Human Resource Management,BSc Marketing and Management,BER04,PROF056,['G036'],33,Monday,14:00,2.5,R048,35,POT01
Q2,C0965,Motion Design,BA UX and Interaction Design,BER04,PROF036,['G085'],33,Tuesday,14:00,2.5,R039,35,BER04
Q2,C1162,Cognitive Psychology: Applications,BA Social Sciences,BER01,PROF263,['G102'],33,Friday,12:00,2.0,R006,35,BER01
Q2,C1180,Applied Statistics,MA Applied Psychology,BER01,PROF201,['G104'],33,Thursday,11:00,3.0,R006,35,BER01
Q2,C1339,Clinical Data Management,MSc Health Informatics,POT01,PROF142,['G118'],33,Wednesday,13:30,3.0,R048,35,POT01
Q2,C1020,Content Strategy: Advanced Methods,BA Digital Communication,BER04,PROF269,['G090'],32,Friday,09:00,2.5,R039,35,BER04
Q2,C0250,Natural Language Processing,MSc Computer Science,BER03,PROF230,['G022'],31,Monday,09:00,3.0,R041,35,BER04
Q2,C0361,Leadership,BSc International Business,BER01,PROF160,['G032'],31,Tuesday,12:00,2.0,R006,35,BER01
Q2,C0157,Big Data Engineering: Applications,BSc Cybersecurity,BER03,PROF190,['G014'],30,Thursday,09:00,2.0,R026,30,BER03
Q2,C0157,Big Data Engineering: Applications,BSc Cybersecurity,BER03,PROF190,['G014'],30,Wednesday,09:00,2.0,R026,30,BER03
Q2,C0975,UX Research: Advanced Methods,BA UX and Interaction Design,BER04,PROF004,['G086'],30,Tuesday,12:00,2.0,R037,30,BER04
Q2,C0700,Digital Engineering: Applications,BEng Software Systems,BER02,PROF285,"['G062', 'G063']",84,Friday,12:00,2.0,R017,90,BER02
Q2,C1036,Media Psychology,BA Digital Communication,BER04,PROF148,"['G092', 'G091']",82,Monday,12:00,2.0,R017,90,BER02
Q2,C0054,Natural Language Processing: Applications,BSc Data Science,BER03,PROF247,"['G005', 'G006']",78,Thursday,14:00,2.0,R002,80,BER01
Q2,C0142,Advanced Databases,BSc Artificial Intelligence,BER03,PROF215,['G013'],51,Wednesday,13:30,2.5,R025,70,BER03
Q2,C0249,Programming Fundamentals,MSc Computer Science,BER03,PROF112,['G023'],51,Tuesday,09:00,3.0,R027,60,BER03
Q2,C0311,Business Communication,BSc Business Administration,BER01,PROF203,['G028'],51,Friday,14:00,2.0,R002,80,BER01
Q2,C0909,Visual Communication: Advanced Methods,BA Digital Media,BER04,PROF004,['G081'],51,Monday,12:00,2.0,R042,70,BER04
Q2,C1053,Interaction Design: Advanced Methods,MA Digital Media and Innovation,BER04,PROF231,['G093'],51,Thursday,11:00,3.0,R042,70,BER04
Q2,C1165,Quantitative Research: Applications,BA Social Sciences,BER01,PROF158,['G103'],51,Wednesday,09:00,2.5,R009,135,BER01
Q2,C1327,Healthcare Quality: Applications,BSc Health Management,POT01,PROF007,['G117'],51,Friday,09:00,2.0,R045,55,POT01
Q2,C0426,Organisational Behaviour,BSc Marketing and Management,BER04,PROF120,['G039'],50,Monday,14:00,2.0,R044,125,BER04
Q2,C0426,Organisational Behaviour,BSc Marketing and Management,BER04,PROF120,['G039'],50,Tuesday,12:00,2.0,R042,70,BER04
Q2,C0493,Financial Markets,BSc Economics,BER01,PROF067,['G045'],50,Thursday,09:00,2.0,R009,135,BER01
Q2,C1104,Introduction to Psychology: Applications,BSc Psychology,BER01,PROF229,['G097'],50,Friday,14:00,2.0,R009,135,BER01
Q2,C0177,Cybersecurity Fundamentals: Applications,BSc Cybersecurity,BER03,PROF242,['G017'],49,Wednesday,11:30,2.0,R027,60,BER03
Q2,C0287,Database Systems,MSc Artificial Intelligence,POT01,PROF101,['G026'],49,Monday,09:00,3.0,R017,90,BER02
Q2,C0382,Human Resource Management,BSc International Business,BER01,PROF024,['G034'],49,Tuesday,14:00,2.0,R008,60,BER01
Q2,C0595,Portfolio Management: Applications,BSc Banking and Finance,BER01,PROF159,['G053'],49,Thursday,14:00,2.5,R009,135,BER01
Q2,C0721,Sustainable Engineering: Applications,BEng Software Systems,BER02,PROF072,['G064'],49,Friday,12:00,2.0,R022,55,BER02
Q2,C0836,Embedded Systems,BEng Engineering Management,POT01,PROF290,['G074'],49,Wednesday,11:30,2.0,R045,55,POT01
Q2,C0869,Engineering Simulation: Applications,MEng Digital Engineering,POT01,PROF185,['G077'],49,Tuesday,09:00,3.0,R045,55,POT01
Q2,C0895,Digital Engineering,MEng Engineering Management,POT01,PROF127,['G079'],49,Monday,14:00,3.0,R046,55,POT01
Q2,C1010,Information Design,BA Digital Communication,BER04,PROF227,['G089'],49,Friday,09:00,2.0,R042,70,BER04
Q2,C1090,Qualitative Research,BSc Psychology,BER01,PROF226,['G096'],49,Wednesday,09:00,2.5,R014,220,BER01
Q2,C1090,Qualitative Research,BSc Psychology,BER01,PROF226,['G096'],49,Thursday,11:00,2.5,R002,80,BER01
Q2,C1235,Employment Law: Applications,LLB Law,BER01,PROF118,['G109'],49,Tuesday,12:00,2.0,R002,80,BER01
Q2,C1235,Employment Law: Applications,LLB Law,BER01,PROF118,['G109'],49,Friday,12:00,2.0,R009,135,BER01
Q2,C1308,Nutrition and Health: Applications,BSc Health Management,POT01,PROF133,['G115'],49,Monday,12:00,2.0,R045,55,POT01
Q2,C1308,Nutrition and Health: Applications,BSc Health Management,POT01,PROF133,['G115'],49,Wednesday,11:30,2.0,R046,55,POT01
Q2,C0178,Operating Systems: Advanced Methods,BSc Cybersecurity,BER03,PROF130,['G016'],48,Thursday,09:00,2.0,R027,60,BER03
Q2,C0740,Manufacturing Systems: Applications,BEng Software Systems,BER02,PROF214,['G066'],48,Tuesday,14:00,2.0,R021,50,BER02
Q2,C0850,Operations Research: Applications,MEng Digital Engineering,POT01,PROF196,['G076'],48,Friday,14:00,3.0,R047,105,POT01
Q2,C1124,Social Research,BA Social Sciences,BER01,PROF117,['G099'],48,Monday,09:00,2.0,R025,70,BER03
Q2,C1261,European Business Law,LLM Business and Technology Law,BER01,PROF195,['G111'],48,Wednesday,13:30,3.0,R014,220,BER01
Q2,C1262,European Business Law,LLM Business and Technology Law,BER01,PROF287,['G112'],48,Thursday,14:00,3.0,R014,220,BER01
Q2,C0267,Digital Forensics: Applications,MSc Artificial Intelligence,POT01,PROF121,['G024'],47,Tuesday,09:00,3.0,R046,55,POT01
Q2,C0537,Applied Econometrics: Applications,BSc Economics,BER01,PROF222,['G048'],47,Monday,14:00,2.0,R002,80,BER01
Q2,C0537,Applied Econometrics: Applications,BSc Economics,BER01,PROF222,['G048'],47,Friday,09:00,2.0,R009,135,BER01
Q2,C0576,Econometrics: Applications,BSc Banking and Finance,BER01,PROF100,['G052'],47,Wednesday,11:30,2.0,R002,80,BER01
Q2,C0755,Engineering Design: Applications,BEng Industrial Engineering,BER02,PROF291,['G067'],47,Thursday,09:00,2.0,R022,55,BER02
Q2,C0927,Digital Media Foundations: Advanced Methods,BA Digital Media,BER04,PROF246,['G082'],47,Monday,12:00,2.0,R036,75,BER03
Q2,C1283,Molecular Biology,BSc Health Management,POT01,PROF095,['G113'],47,Tuesday,12:00,2.0,R046,55,POT01
Q2,C0204,Computer Vision,BSc Cybersecurity,BER03,PROF017,['G019'],46,Friday,12:00,2.0,R027,60,BER03
Q2,C0322,Marketing Principles,BSc Business Administration,BER01,PROF160,['G029'],46,Wednesday,09:00,2.0,R021,50,BER02
Q2,C0520,International Finance: Applications,BSc Economics,BER01,PROF264,['G047'],46,Thursday,11:00,2.0,R014,220,BER01
Q2,C0573,Behavioural Economics,BSc Banking and Finance,BER01,PROF107,['G051'],46,Monday,09:00,2.0,R027,60,BER03
Q2,C0720,Control Engineering: Applications,BEng Software Systems,BER02,PROF245,['G065'],46,Tuesday,14:00,2.5,R022,55,BER02
Q2,C0610,Financial Markets: Applications,MSc Economics,BER01,PROF050,['G055'],45,Friday,14:00,3.0,R001,45,BER01
Q2,C0945,Motion Design,BA Digital Media,BER04,PROF235,['G084'],45,Wednesday,09:00,2.5,R042,70,BER04
Q2,C0945,Motion Design,BA Digital Media,BER04,PROF235,['G084'],45,Thursday,14:00,2.5,R042,70,BER04
Q2,C1247,Commercial Transactions,LLM Business and Technology Law,BER01,PROF169,['G110'],45,Monday,14:00,3.0,R001,45,BER01
Q2,C0022,Software Architecture: Advanced Methods,BSc Computer Science,BER03,PROF165,['G002'],44,Tuesday,09:00,2.0,R034,45,BER03
Q2,C0222,Computer Vision: Applications,MSc Computer Science,BER03,PROF074,['G020'],44,Friday,09:00,3.0,R034,45,BER03
Q2,C0881,Embedded Systems: Applications,MEng Engineering Management,POT01,PROF124,['G078'],44,Wednesday,13:30,3.0,R046,55,POT01
Q2,C1198,Community Studies: Applications,MA Applied Psychology,BER01,PROF043,['G106'],44,Thursday,14:00,3.0,R001,45,BER01
Q2,C1211,Digital Regulation,LLB Law,BER01,PROF046,['G107'],44,Tuesday,14:00,2.5,R002,80,BER01
Q2,C1211,Digital Regulation,LLB Law,BER01,PROF046,['G107'],44,Monday,09:00,2.5,R001,45,BER01
Q2,C0077,Data Mining: Applications,BSc Data Science,BER03,PROF147,['G008'],43,Friday,12:00,2.0,R034,45,BER03
Q2,C0554,Risk Management: Applications,BSc Banking and Finance,BER01,PROF039,['G049'],43,Wednesday,09:00,2.5,R001,45,BER01
Q2,C0635,Macroeconomics: Advanced Methods,MSc Economics,BER01,PROF173,['G056'],43,Thursday,11:00,3.0,R001,45,BER01
Q2,C0942,Media Production: Advanced Methods,BA Digital Media,BER04,PROF251,['G083'],43,Tuesday,09:00,2.5,R042,70,BER04
Q2,C0632,Applied Econometrics,MSc Economics,BER01,PROF146,['G057'],42,Monday,14:00,3.0,R022,55,BER02
Q2,C0654,Economic Policy,MSc Financial Analytics,BER04,PROF084,['G058'],42,Friday,14:00,3.0,R042,70,BER04
Q2,C0792,Engineering Economics: Advanced Methods,BEng Industrial Engineering,BER02,PROF126,['G070'],42,Wednesday,11:30,2.0,R021,50,BER02
Q2,C0812,Engineering Economics: Advanced Methods,BEng Engineering Management,POT01,PROF092,['G072'],42,Tuesday,14:00,2.0,R046,55,POT01
Q2,C1139,Organisational Psychology,BA Social Sciences,BER01,PROF240,['G101'],42,Thursday,11:00,2.0,R022,55,BER02
Q2,C1194,Human Behaviour,MA Applied Psychology,BER01,PROF018,['G105'],42,Monday,09:00,3.0,R034,45,BER03
Q2,C1307,Medical Ethics,BSc Health Management,POT01,PROF110,['G116'],42,Wednesday,11:30,2.0,R047,105,POT01
Q2,C0096,Software Architecture,BSc Data Science,BER03,PROF243,['G009'],41,Friday,09:00,2.5,R027,60,BER03
Q2,C0225,Database Systems: Advanced Methods,MSc Computer Science,BER03,PROF053,['G021'],41,Tuesday,09:00,3.0,R025,70,BER03
Q2,C0678,Behavioural Economics: Applications,MSc Financial Analytics,BER04,PROF044,['G060'],41,Thursday,14:00,3.0,R044,125,BER04
Q2,C0823,Systems Engineering: Advanced Methods,BEng Engineering Management,POT01,PROF300,['G073'],41,Wednesday,09:00,2.0,R045,55,POT01
Q2,C1284,Molecular Biology,BSc Health Management,POT01,PROF168,['G114'],41,Monday,12:00,2.0,R001,45,BER01
Q2,C1358,Human Biology: Applications,MSc Health Informatics,POT01,PROF166,['G120'],41,Friday,14:00,3.0,R021,50,BER02
Q2,C0040,Algorithms: Advanced Methods,BSc Computer Science,BER03,PROF048,['G004'],40,Tuesday,12:00,2.0,R033,40,BER03
Q2,C0340,Marketing Principles,BSc International Business,BER01,PROF289,['G031'],40,Thursday,11:00,2.5,R018,40,BER02
Q2,C0340,Marketing Principles,BSc International Business,BER01,PROF289,['G031'],40,Wednesday,13:30,2.5,R007,40,BER01
Q2,C0404,Entrepreneurship,BSc Marketing and Management,BER04,PROF069,['G037'],40,Monday,14:00,2.5,R038,40,BER04
Q2,C0990,Digital Media Foundations,BA UX and Interaction Design,BER04,PROF045,['G088'],40,Tuesday,12:00,2.0,R038,40,BER04
Q2,C0270,Software Architecture: Advanced Methods,MSc Artificial Intelligence,POT01,PROF052,['G025'],39,Friday,14:00,3.0,R049,40,POT01
Q2,C0381,Entrepreneurship,BSc International Business,BER01,PROF284,['G035'],39,Thursday,14:00,2.5,R033,40,BER03
Q2,C0381,Entrepreneurship,BSc International Business,BER01,PROF284,['G035'],39,Wednesday,09:00,2.5,R007,40,BER01
Q2,C0492,Financial Markets,BSc Economics,BER01,PROF157,['G044'],39,Monday,09:00,2.0,R018,40,BER02
Q2,C0517,Macroeconomics: Applications,BSc Economics,BER01,PROF155,['G046'],39,Tuesday,12:00,2.0,R007,40,BER01
Q2,C1342,Biostatistics: Applications,MSc Health Informatics,POT01,PROF163,['G119'],39,Thursday,11:00,3.0,R049,40,POT01
Q2,C0908,Visual Communication: Advanced Methods,BA Digital Media,BER04,PROF179,['G080'],38,Friday,12:00,2.0,R038,40,BER04
Q2,C0123,Data Structures: Advanced Methods,BSc Artificial Intelligence,BER03,PROF267,['G012'],37,Monday,14:00,2.5,R035,40,BER03
Q2,C0300,Business Analytics,BSc Business Administration,BER01,PROF204,['G027'],37,Wednesday,11:30,2.0,R001,45,BER01
Q2,C0300,Business Analytics,BSc Business Administration,BER01,PROF204,['G027'],37,Tuesday,14:00,2.0,R007,40,BER01
Q2,C0551,Banking Fundamentals,BSc Banking and Finance,BER01,PROF068,['G050'],37,Friday,09:00,2.5,R014,220,BER01
Q2,C0006,Statistical Computing: Applications,BSc Computer Science,BER03,PROF079,['G001'],36,Wednesday,11:30,2.0,R035,40,BER03
Q2,C0078,Advanced Algorithms,BSc Data Science,BER03,PROF292,['G007'],36,Monday,12:00,2.0,R035,40,BER03
Q2,C0459,Sustainable Business,MSc Management,BER01,PROF219,['G041'],36,Tuesday,14:00,3.0,R009,135,BER01
Q2,C0760,Software Systems: Advanced Methods,BEng Industrial Engineering,BER02,PROF003,['G068'],36,Thursday,14:00,2.5,R021,50,BER02
Q2,C0339,Marketing Principles,BSc International Business,BER01,PROF176,['G030'],35,Wednesday,13:30,2.5,R039,35,BER04
Q2,C0339,Marketing Principles,BSc International Business,BER01,PROF176,['G030'],35,Friday,14:00,2.5,R006,35,BER01
Q2,C0472,International Business,MSc Management,BER01,PROF236,['G043'],35,Monday,09:00,3.0,R007,40,BER01
Q2,C1138,Organisational Psychology,BA Social Sciences,BER01,PROF034,['G100'],35,Thursday,14:00,2.0,R006,35,BER01
Q2,C1224,Regulatory Compliance: Applications,LLB Law,BER01,PROF282,['G108'],35,Tuesday,12:00,2.0,R001,45,BER01
Q2,C0107,Secure Software Engineering: Applications,BSc Artificial Intelligence,BER03,PROF288,['G010'],34,Wednesday,11:30,2.0,R034,45,BER03
Q2,C0120,Artificial Intelligence: Applications,BSc Artificial Intelligence,BER03,PROF170,['G011'],34,Friday,12:00,2.0,R033,40,BER03
Q2,C0446,Sustainable Business,BSc Marketing and Management,BER04,PROF140,['G040'],34,Thursday,11:00,2.5,R039,35,BER04
Q2,C0609,Financial Markets: Applications,MSc Economics,BER01,PROF254,['G054'],34,Monday,14:00,3.0,R006,35,BER01
Q2,C0777,Engineering Mathematics,BEng Industrial Engineering,BER02,PROF071,['G069'],34,Tuesday,09:00,2.5,R018,40,BER02
Q2,C0791,Energy Systems: Applications,BEng Industrial Engineering,BER02,PROF111,['G071'],34,Wednesday,09:00,2.0,R018,40,BER02
Q2,C0989,Digital Media Foundations,BA UX and Interaction Design,BER04,PROF026,['G087'],34,Friday,09:00,2.0,R041,35,BER04
Q2,C1078,Counselling Foundations,BSc Psychology,BER01,PROF200,['G095'],34,Thursday,11:00,2.5,R041,35,BER04
Q2,C0403,Entrepreneurship,BSc Marketing and Management,BER04,PROF122,['G036'],33,Tuesday,14:00,2.5,R041,35,BER04
Q2,C0655,Economic Policy,MSc Financial Analytics,BER04,PROF198,['G059'],33,Monday,14:00,3.0,R039,35,BER04
Q2,C0963,Interactive Media: Applications,BA UX and Interaction Design,BER04,PROF252,['G085'],33,Wednesday,13:30,2.5,R041,35,BER04
Q2,C1160,Applied Statistics,BA Social Sciences,BER01,PROF218,['G102'],33,Friday,09:00,2.0,R048,35,POT01
